27625022,2016
27416945,2016
27398621,2016
27321945,2016
27314401,2016
27252175,2016
27241694,2016
27145760,2016
27061095,2016
27027517,2016
26911676,2016
26884474,2016
26881370,2016
26860063,2016
26771117,2016
26757982,2016
26718567,2016
26626313,2016
26577045,2016
26551672,2015
26514822,2015
26514407,2015
26451733,2015
26395457,2015
26362438,2015
26131930,2015
26087330,2015
25938221,2015
25925358,2016
25868675,2015
25805414,2015
25705709,2015
25631608,2015
25625282,2015
25619168,2015
25519320,2014
25381465,2015
25311648,2014
25277365,2014
25187575,2015
25164947,2014
25080503,2014
25060534,2014
24983941,2014
24981077,2014
24974252,2014
24951664,2014
24951661,2014
24951659,2014
24929828,2014
24805109,2014
24643644,2014
24520119,2014
24509480,2014
24464521,2014
24383474,2014
24296717,2014
23838599,2014
23835345,2013
23692170,2013
23659870,2013
23620142,2013
23599501,2013
23425704,2013
23393431,2013
23319385,2013
23284291,2012
23280576,2013
23255780,2013
23236286,2012
23193183,2013
23118302,2012
22986903,2013
22885924,2012
22885922,2012
22837378,2012
22815869,2012
22698912,2012
22693455,2012
22581228,2012
22551393,2012
22540250,2012
22479202,2012
22415877,2012
22373287,2011
22373209,2011
22238593,2012
22042927,2011
22010135,2011
22003152,2012
21873549,2011
21848424,2011
21810599,2011
21633404,2011
21618600,2011
21533024,2011
21300955,2011
21181894,2011
20889853,2011
20858683,2010
20805255,2010
20693352,2010
20581827,2010
20541252,2010
20418489,2010
20185807,2010
20167578,2010
20081858,2010
20081857,2010
20064633,2010
20040767,2010
20031590,2009
20018283,2010
20018077,2009
20017964,2009
20011104,2009
19996608,2010
19664279,2009
19557197,2009
19278016,2009
19165169,2009
19141561,2009
19135199,2009
19074981,2009
19061720,2008
19060907,2009
19060906,2009
19025786,2009
19020323,2008
18776141,2008
18719643,2008
18615156,2008
18466536,2007
18466507,2007
18466438,2007
18426996,2008
18426862,2008
18077372,2007
18046770,2007
18046758,2007
17903300,2007
17903298,2007
17903296,2007
17903293,2007
17903291,2007
17848626,2007
17381351,2007
17284705,2007
17137849,2007
16855181,2006
16783000,2006
16451703,2005
16451559,2005
16362825,2006
16159603,2005
15867473,2005
15593090,2005
15562019,2005
14975132,2003
12695330,2003
12110844,2002
11741193,2002
