27676334,2016
27178622,2016
27145974,2016
27129949,2016
27004675,2016
26955643,2015
26925185,2015
26851615,2016
26836641,2016
26785715,2016
26698658,2015
26596189,2016
26552646,2016
26469950,2015
26256470,2015
26216322,2015
26076097,2015
26035874,2016
26034246,2015
25565151,2015
25534933,2015
25513858,2015
25428795,2015
25404405,2015
25387065,2014
25237287,2011
25169680,2014
25149029,2014
25138287,2015
25122017,2015
24999059,2014
24978115,2014
24549550,2014
24463841,2014
24355666,2014
24197626,2014
24080961,2013
23905546,2015
23846177,2013
23817700,2013
23786909,2013
23711219,2013
23690515,2013
23676301,2014
23567432,2014
23543088,2013
23398328,2013
23384384,2013
23319123,2013
23171915,2012
23159252,2012
23153145,2013
23050787,2012
23045539,2012
22743844,2012
22689913,2012
22566545,2012
22506942,2012
22364822,2012
22261830,2012
22246660,2012
22014249,2011
21935753,2012
21859168,2012
21768969,2008
21683037,2011
21680929,2011
21643431,2010
21371553,2011
21326221,2011
21309706,2011
21192751,2011
21134017,2011
21105288,2010
20887573,2010
20670329,2010
20600847,2011
20595453,2010
20484090,2011
20403018,2010
20385641,2010
20368490,2010
20179698,2010
20170503,2010
20135698,2010
19933718,2009
19736356,2009
19730757,2009
19462265,2009
19340641,2009
19298330,2009
19146950,2009
19106417,2009
19028418,2009
19008733,2008
18829785,2008
18676515,2008
18574393,2008
18518975,2008
18299759,2008
18207563,2008
18166558,2008
18162076,2008
18060893,2007
18000413,2007
17640638,2007
17624686,2007
17620034,2007
17412558,2007
17404844,2007
17079530,2006
16950966,2006
16882958,2006
16832795,2006
16818840,2006
16635973,2006
16586393,2006
16585294,2006
16368656,2005
16284529,2005
16274789,2005
16240230,2005
16167507,2005
15939854,2005
15908136,2006
15760289,2005
15758623,2005
15743368,2005
15710277,2005
15607841,2005
15504779,2004
15480367,2004
15459511,2005
15313807,2004
15180728,2004
15128345,2004
15078233,2004
14765352,2004
14523179,2003
12818289,2003
12608480,2003
12559668,2003
12509554,2003
12509551,2003
12456912,2002
12033690,2002
11960527,2002
11654229,1987
