27616567,2016
27455046,2016
27419666,2016
27149122,2016
27036123,2016
26950853,2016
26516778,2015
25259893,2014
24507774,2014
23870195,2013
22904095,2013
22692763,2012
22607825,2012
22479202,2012
22306695,2012
22222934,2012
22210160,2012
22174694,2011
22143959,2012
22072498,2012
21909108,2011
21769934,2011
21611967,2011
21606135,2011
21533135,2011
21378990,2011
20855565,2010
20686565,2010
20548944,2010
20445134,2010
20400778,2010
20381934,2010
20200953,2010
20191523,2010
20096396,2010
20064633,2010
19901143,2009
19888898,2010
19884274,2009
19841454,2009
19828688,2009
19801982,2009
19760498,2010
19752323,2009
19682384,2009
19287092,2009
19249655,2009
19063671,2009
19060906,2009
18707223,2008
18449921,2008
18388332,2008
18303076,2008
18282113,2008
18268147,2008
18174456,2008
17903303,2007
17903299,2007
17903296,2007
17903291,2007
17667648,2007
17372038,2007
17211608,2007
16636175,2006
16484614,2006
16474174,2006
16451593,2005
16298372,2006
16280269,2005
16269961,2005
16123324,2005
16014638,2005
16005459,2006
15972604,2005
15735069,2005
15611369,2005
15388521,2004
15342688,2004
15292370,2004
15068501,2004
14975097,2003
14975070,2003
14694215,2003
14600184,2003
12788901,2003
12765971,2003
12621316,2003
12590413,2003
12403660,2002
11824954,2002
11756058,2002
