27589036,2016
27484955,2016
27331767,2016
27315415,2016
27091836,2016
26923705,2016
26679938,2016
26671213,2015
26578546,2016
26494400,2015
26236919,2016
25857604,2015
25166959,2015
25118314,2015
25116954,2014
24923633,2014
24884541,2014
24786943,2014
24744312,2014
24387346,2014
23989797,2013
23978693,2013
23759537,2013
23642541,2013
23592097,2013
23536969,2013
23512441,2013
23414513,2013
23312549,2013
23299607,2013
22956579,2012
22645666,2012
22504854,2012
22344978,2012
22240504,2012
22128086,2012
22039267,2012
21954229,2012
21411717,2011
21181894,2011
21173683,2011
21048837,2010
20824805,2011
20665044,2011
20534765,2010
20395640,2010
20205576,2010
19995830,2010
19875992,2010
19790126,2009
19248135,2009
18759975,2008
18759315,2008
18668597,2008
18541834,2008
18512722,2008
18458181,2008
18430965,2008
18383413,2008
17958892,2007
17665429,2007
17599746,2007
17393448,2007
17242312,2007
16646037,2006
16583427,2006
16333032,2005
16265702,2005
16255043,2005
16200595,2005
16145676,2005
16082625,2005
15501201,2004
15302634,2004
15188321,2004
14679274,2003
14613285,2003
12965941,2003
12946971,2003
12905474,2003
12590413,2003
12458997,2002
12384192,2002
12162505,2002
12115154,2002
11920415,2002
